部位,ICD-10,性別,診断年,粗率,0-4歳,5-9歳,10-14歳,15-19歳,20-24歳,25-29歳,30-34歳,35-39歳,40-44歳,45-49歳,50-54歳,55-59歳,60-64歳,65-69歳,70-74歳,75-79歳,80-84歳,85歳以上
腎・尿路（膀胱除く）,C64-C66 C68,男女計,2010,16.5 ,0.6 ,0.1 ,0.1 ,0.1 ,0.5 ,0.3 ,0.9 ,2.4 ,5.3 ,7.8 ,11.9 ,18.8 ,26.6 ,33.2 ,45.9 ,61.7 ,61.6 ,57.1 
腎・尿路（膀胱除く）,C64-C66 C68,男女計,2011,18.1 ,0.7 ,0.2 ,0.1 ,0.0 ,0.0 ,0.2 ,1.1 ,2.0 ,6.2 ,8.3 ,14.9 ,22.7 ,29.8 ,35.6 ,49.8 ,57.7 ,64.8 ,60.6 
腎・尿路（膀胱除く）,C64-C66 C68,男,1975,2.5 ,1.6 ,0.4 ,0.3 ,0.3 ,0.4 ,0.3 ,0.4 ,0.5 ,0.8 ,2.3 ,3.8 ,9.9 ,9.2 ,13.7 ,13.2 ,16.3 ,18.2 ,11.4 
腎・尿路（膀胱除く）,C64-C66 C68,男,1976,2.8 ,1.4 ,0.2 ,0.2 ,0.2 ,0.2 ,0.4 ,0.5 ,0.6 ,1.2 ,2.5 ,4.6 ,8.5 ,11.1 ,16.4 ,15.7 ,22.1 ,20.3 ,22.1 
腎・尿路（膀胱除く）,C64-C66 C68,男,1977,2.9 ,1.1 ,0.2 ,0.1 ,0.2 ,0.1 ,0.3 ,0.5 ,0.5 ,1.0 ,2.1 ,4.7 ,9.3 ,12.0 ,15.7 ,16.9 ,24.0 ,22.3 ,26.8 
腎・尿路（膀胱除く）,C64-C66 C68,男,1978,3.0 ,0.6 ,0.3 ,0.1 ,0.2 ,0.1 ,0.3 ,0.2 ,0.9 ,1.2 ,2.2 ,4.6 ,9.0 ,13.6 ,14.7 ,17.3 ,27.3 ,22.4 ,30.4 
腎・尿路（膀胱除く）,C64-C66 C68,男,1979,2.8 ,0.6 ,0.2 ,0.1 ,0.1 ,0.1 ,0.3 ,0.1 ,1.3 ,1.0 ,2.1 ,3.2 ,8.0 ,12.1 ,15.1 ,16.5 ,23.0 ,22.7 ,18.5 
腎・尿路（膀胱除く）,C64-C66 C68,男,1980,3.2 ,1.4 ,0.2 ,0.0 ,0.0 ,0.0 ,0.2 ,0.3 ,1.1 ,1.7 ,2.1 ,3.6 ,8.2 ,13.3 ,18.9 ,23.5 ,23.8 ,20.1 ,11.0 
腎・尿路（膀胱除く）,C64-C66 C68,男,1981,3.2 ,1.2 ,0.1 ,0.0 ,0.0 ,0.0 ,0.1 ,0.5 ,0.6 ,2.0 ,2.3 ,4.0 ,7.4 ,13.5 ,18.8 ,24.8 ,22.1 ,18.8 ,14.6 
腎・尿路（膀胱除く）,C64-C66 C68,男,1982,3.6 ,1.2 ,0.1 ,0.0 ,0.0 ,0.0 ,0.1 ,0.4 ,0.3 ,1.9 ,2.9 ,5.3 ,7.9 ,14.8 ,18.5 ,30.0 ,22.4 ,13.7 ,24.4 
腎・尿路（膀胱除く）,C64-C66 C68,男,1983,4.1 ,0.6 ,0.2 ,0.0 ,0.0 ,0.1 ,0.2 ,0.4 ,0.5 ,1.3 ,3.9 ,6.1 ,10.6 ,15.3 ,21.3 ,29.4 ,27.4 ,18.6 ,25.6 
腎・尿路（膀胱除く）,C64-C66 C68,男,1984,5.0 ,0.8 ,0.1 ,0.0 ,0.0 ,0.1 ,0.3 ,0.3 ,1.0 ,1.8 ,4.6 ,8.1 ,11.8 ,18.4 ,26.3 ,30.8 ,30.8 ,28.6 ,37.6 
腎・尿路（膀胱除く）,C64-C66 C68,男,1985,5.6 ,1.7 ,0.1 ,0.0 ,0.0 ,0.0 ,0.3 ,0.5 ,1.5 ,1.1 ,3.6 ,8.2 ,11.0 ,18.8 ,28.0 ,34.3 ,41.5 ,45.9 ,43.4 
腎・尿路（膀胱除く）,C64-C66 C68,男,1986,6.1 ,1.3 ,0.0 ,0.0 ,0.0 ,0.0 ,0.4 ,0.9 ,1.7 ,1.2 ,4.1 ,9.1 ,12.1 ,20.2 ,28.0 ,39.7 ,40.2 ,46.6 ,47.3 
腎・尿路（膀胱除く）,C64-C66 C68,男,1987,6.5 ,1.2 ,0.0 ,0.0 ,0.0 ,0.2 ,0.5 ,0.9 ,1.7 ,1.7 ,4.2 ,9.6 ,12.6 ,18.9 ,29.2 ,41.9 ,42.6 ,49.7 ,41.9 
腎・尿路（膀胱除く）,C64-C66 C68,男,1988,6.8 ,0.7 ,0.2 ,0.0 ,0.0 ,0.2 ,0.6 ,0.8 ,1.3 ,1.8 ,4.6 ,9.4 ,14.6 ,20.5 ,32.2 ,40.5 ,41.0 ,47.6 ,38.1 
腎・尿路（膀胱除く）,C64-C66 C68,男,1989,6.6 ,0.6 ,0.2 ,0.0 ,0.0 ,0.2 ,0.4 ,0.6 ,1.4 ,2.3 ,4.4 ,8.8 ,13.6 ,20.6 ,32.2 ,35.4 ,37.1 ,44.8 ,36.4 
腎・尿路（膀胱除く）,C64-C66 C68,男,1990,7.7 ,0.7 ,0.1 ,0.0 ,0.0 ,0.0 ,0.3 ,0.6 ,1.6 ,2.5 ,5.8 ,9.5 ,15.4 ,24.5 ,35.1 ,41.1 ,45.7 ,46.7 ,39.5 
腎・尿路（膀胱除く）,C64-C66 C68,男,1991,8.0 ,0.6 ,0.1 ,0.0 ,0.0 ,0.3 ,0.1 ,0.8 ,2.0 ,3.6 ,5.8 ,9.9 ,15.3 ,23.6 ,33.5 ,38.2 ,47.1 ,53.1 ,38.9 
腎・尿路（膀胱除く）,C64-C66 C68,男,1992,8.3 ,0.5 ,0.1 ,0.0 ,0.1 ,0.4 ,0.3 ,0.9 ,2.1 ,4.2 ,4.8 ,9.7 ,16.4 ,24.1 ,33.5 ,39.5 ,41.5 ,49.1 ,47.6 
腎・尿路（膀胱除く）,C64-C66 C68,男,1993,9.0 ,0.6 ,0.2 ,0.0 ,0.1 ,0.4 ,0.2 ,1.0 ,1.9 ,5.0 ,4.9 ,9.9 ,18.0 ,23.8 ,34.2 ,43.1 ,48.1 ,48.5 ,50.4 
腎・尿路（膀胱除く）,C64-C66 C68,男,1994,9.6 ,0.7 ,0.2 ,0.0 ,0.1 ,0.2 ,0.3 ,1.0 ,1.9 ,4.5 ,5.5 ,10.8 ,16.4 ,25.2 ,36.2 ,47.7 ,50.0 ,52.9 ,55.1 
腎・尿路（膀胱除く）,C64-C66 C68,男,1995,10.1 ,0.9 ,0.2 ,0.1 ,0.2 ,0.1 ,0.2 ,0.9 ,1.7 ,3.9 ,6.6 ,11.8 ,16.3 ,23.2 ,36.0 ,49.9 ,54.3 ,59.4 ,61.8 
腎・尿路（膀胱除く）,C64-C66 C68,男,1996,10.6 ,0.8 ,0.4 ,0.1 ,0.2 ,0.1 ,0.1 ,0.9 ,1.9 ,4.0 ,7.9 ,11.3 ,14.8 ,24.8 ,37.7 ,48.8 ,49.9 ,64.6 ,73.3 
腎・尿路（膀胱除く）,C64-C66 C68,男,1997,10.7 ,0.7 ,0.4 ,0.1 ,0.0 ,0.3 ,0.2 ,0.9 ,1.7 ,4.8 ,8.0 ,10.2 ,14.6 ,23.4 ,36.0 ,50.1 ,49.0 ,64.5 ,69.3 
腎・尿路（膀胱除く）,C64-C66 C68,男,1998,10.9 ,0.7 ,0.2 ,0.0 ,0.0 ,0.2 ,0.1 ,1.0 ,1.9 ,5.2 ,7.6 ,10.7 ,15.2 ,24.3 ,33.7 ,49.2 ,51.2 ,67.1 ,66.3 
腎・尿路（膀胱除く）,C64-C66 C68,男,1999,11.5 ,1.0 ,0.0 ,0.1 ,0.0 ,0.3 ,0.2 ,1.2 ,2.2 ,5.2 ,6.7 ,11.3 ,16.0 ,23.9 ,34.4 ,53.2 ,56.2 ,62.7 ,62.0 
腎・尿路（膀胱除く）,C64-C66 C68,男,2000,11.6 ,1.0 ,0.0 ,0.1 ,0.1 ,0.2 ,0.1 ,1.2 ,2.6 ,5.2 ,6.4 ,11.7 ,16.2 ,23.0 ,34.5 ,48.2 ,59.4 ,60.1 ,58.8 
腎・尿路（膀胱除く）,C64-C66 C68,男,2001,12.9 ,1.3 ,0.1 ,0.2 ,0.1 ,0.2 ,0.2 ,1.3 ,2.6 ,4.2 ,6.4 ,13.6 ,16.9 ,23.9 ,40.1 ,51.9 ,67.4 ,61.2 ,62.2 
腎・尿路（膀胱除く）,C64-C66 C68,男,2002,13.1 ,0.8 ,0.1 ,0.0 ,0.1 ,0.4 ,0.6 ,0.9 ,2.0 ,4.4 ,6.9 ,12.6 ,18.9 ,22.6 ,38.4 ,50.0 ,64.4 ,68.5 ,67.7 
腎・尿路（膀胱除く）,C64-C66 C68,男,2003,13.2 ,0.5 ,0.2 ,0.0 ,0.0 ,0.6 ,1.1 ,0.7 ,1.6 ,4.1 ,7.0 ,13.0 ,18.4 ,23.1 ,34.9 ,51.3 ,59.3 ,73.1 ,61.8 
腎・尿路（膀胱除く）,C64-C66 C68,男,2004,15.0 ,0.7 ,0.1 ,0.0 ,0.0 ,0.6 ,0.5 ,1.1 ,1.9 ,3.8 ,11.2 ,15.4 ,21.9 ,24.8 ,37.3 ,58.8 ,64.6 ,70.3 ,69.7 
腎・尿路（膀胱除く）,C64-C66 C68,男,2005,15.7 ,0.6 ,0.8 ,0.0 ,0.0 ,0.0 ,0.5 ,0.6 ,1.9 ,6.4 ,7.9 ,14.8 ,22.6 ,23.7 ,44.1 ,62.6 ,64.8 ,62.6 ,66.1 
腎・尿路（膀胱除く）,C64-C66 C68,男,2006,15.4 ,0.5 ,0.3 ,0.4 ,0.0 ,0.0 ,0.6 ,0.8 ,2.6 ,4.8 ,7.9 ,12.8 ,21.7 ,31.5 ,37.4 ,53.4 ,59.8 ,70.8 ,65.3 
腎・尿路（膀胱除く）,C64-C66 C68,男,2007,18.8 ,0.5 ,0.0 ,0.2 ,0.0 ,0.1 ,0.4 ,1.3 ,3.3 ,5.0 ,11.6 ,17.8 ,24.5 ,34.2 ,41.4 ,59.3 ,77.5 ,84.2 ,96.9 
腎・尿路（膀胱除く）,C64-C66 C68,男,2008,20.5 ,1.0 ,0.0 ,0.1 ,0.1 ,0.1 ,0.1 ,1.1 ,4.3 ,6.7 ,11.8 ,20.0 ,28.0 ,37.5 ,43.3 ,66.9 ,81.1 ,79.0 ,94.0 
腎・尿路（膀胱除く）,C64-C66 C68,男,2009,20.8 ,0.7 ,0.0 ,0.1 ,0.0 ,0.5 ,0.8 ,1.8 ,3.2 ,6.4 ,11.7 ,18.3 ,26.3 ,36.8 ,45.7 ,62.8 ,81.4 ,89.1 ,90.3 
腎・尿路（膀胱除く）,C64-C66 C68,男,2010,22.8 ,0.9 ,0.1 ,0.3 ,0.2 ,0.7 ,0.4 ,0.8 ,3.3 ,7.7 ,11.8 ,17.6 ,28.6 ,39.7 ,48.8 ,66.6 ,95.7 ,101.6 ,99.8 
腎・尿路（膀胱除く）,C64-C66 C68,男,2011,25.5 ,0.8 ,0.3 ,0.1 ,0.0 ,0.0 ,0.3 ,1.9 ,3.2 ,9.7 ,12.9 ,22.3 ,35.2 ,44.2 ,54.7 ,77.7 ,91.2 ,99.4 ,99.1 
腎・尿路（膀胱除く）,C64-C66 C68,女,1975,1.0 ,0.3 ,0.1 ,0.1 ,0.2 ,0.3 ,0.2 ,0.2 ,0.2 ,0.2 ,0.9 ,1.3 ,1.9 ,3.7 ,3.5 ,4.6 ,5.6 ,7.4 ,10.1 
腎・尿路（膀胱除く）,C64-C66 C68,女,1976,1.1 ,0.5 ,0.3 ,0.1 ,0.2 ,0.4 ,0.3 ,0.3 ,0.5 ,0.5 ,0.9 ,1.3 ,2.1 ,2.9 ,3.4 ,5.3 ,6.3 ,8.3 ,10.6 
腎・尿路（膀胱除く）,C64-C66 C68,女,1977,1.2 ,0.6 ,0.3 ,0.1 ,0.2 ,0.3 ,0.3 ,0.3 ,0.5 ,0.7 ,1.2 ,1.4 ,2.5 ,2.5 ,4.1 ,3.6 ,7.8 ,10.6 ,10.2 
腎・尿路（膀胱除く）,C64-C66 C68,女,1978,1.5 ,1.1 ,0.4 ,0.1 ,0.2 ,0.3 ,0.2 ,0.3 ,0.6 ,0.9 ,1.1 ,1.5 ,3.0 ,2.7 ,6.2 ,7.6 ,9.7 ,11.1 ,13.4 
腎・尿路（膀胱除く）,C64-C66 C68,女,1979,1.5 ,1.0 ,0.2 ,0.1 ,0.1 ,0.3 ,0.1 ,0.2 ,0.3 ,0.6 ,1.5 ,1.9 ,3.1 ,3.6 ,5.8 ,8.1 ,6.4 ,10.8 ,11.0 
腎・尿路（膀胱除く）,C64-C66 C68,女,1980,1.6 ,1.3 ,0.2 ,0.0 ,0.0 ,0.1 ,0.0 ,0.3 ,0.2 ,0.5 ,1.1 ,1.2 ,3.4 ,5.6 ,6.1 ,13.4 ,9.1 ,6.1 ,3.4 
腎・尿路（膀胱除く）,C64-C66 C68,女,1981,2.0 ,1.2 ,0.2 ,0.0 ,0.0 ,0.2 ,0.1 ,0.3 ,0.6 ,0.7 ,1.5 ,2.1 ,5.1 ,5.3 ,6.4 ,14.6 ,10.8 ,5.1 ,2.9 
腎・尿路（膀胱除く）,C64-C66 C68,女,1982,2.3 ,1.0 ,0.1 ,0.0 ,0.0 ,0.0 ,0.2 ,0.3 ,0.5 ,1.9 ,0.9 ,2.7 ,5.2 ,5.7 ,9.3 ,16.9 ,12.1 ,5.1 ,6.0 
腎・尿路（膀胱除く）,C64-C66 C68,女,1983,2.2 ,0.5 ,0.0 ,0.0 ,0.0 ,0.1 ,0.2 ,0.1 ,0.6 ,1.5 ,1.2 ,3.3 ,4.3 ,5.3 ,8.7 ,14.1 ,11.7 ,6.6 ,7.8 
腎・尿路（膀胱除く）,C64-C66 C68,女,1984,2.1 ,0.2 ,0.1 ,0.0 ,0.0 ,0.2 ,0.1 ,0.1 ,0.4 ,1.3 ,1.3 ,2.2 ,3.5 ,6.2 ,7.3 ,13.9 ,9.9 ,9.4 ,9.1 
腎・尿路（膀胱除く）,C64-C66 C68,女,1985,2.1 ,0.5 ,0.1 ,0.0 ,0.0 ,0.5 ,0.3 ,0.2 ,0.3 ,0.8 ,1.4 ,1.7 ,4.3 ,6.3 ,7.3 ,9.0 ,12.6 ,11.3 ,11.5 
腎・尿路（膀胱除く）,C64-C66 C68,女,1986,2.5 ,0.6 ,0.1 ,0.0 ,0.0 ,0.4 ,0.2 ,0.3 ,0.5 ,0.8 ,1.4 ,2.2 ,4.7 ,6.7 ,7.8 ,12.4 ,14.9 ,12.2 ,13.1 
腎・尿路（膀胱除く）,C64-C66 C68,女,1987,2.8 ,0.4 ,0.0 ,0.0 ,0.0 ,0.3 ,0.1 ,0.3 ,0.7 ,0.9 ,2.0 ,2.8 ,4.8 ,6.9 ,9.3 ,13.2 ,16.8 ,15.2 ,15.0 
腎・尿路（膀胱除く）,C64-C66 C68,女,1988,3.2 ,0.4 ,0.0 ,0.0 ,0.0 ,0.0 ,0.1 ,0.2 ,0.9 ,1.0 ,2.6 ,2.9 ,4.2 ,7.7 ,9.4 ,15.4 ,17.3 ,20.8 ,18.5 
腎・尿路（膀胱除く）,C64-C66 C68,女,1989,3.2 ,0.5 ,0.1 ,0.0 ,0.0 ,0.0 ,0.2 ,0.4 ,0.7 ,0.9 ,2.6 ,2.4 ,4.8 ,7.9 ,9.1 ,13.5 ,15.7 ,22.3 ,20.2 
腎・尿路（膀胱除く）,C64-C66 C68,女,1990,3.5 ,0.9 ,0.2 ,0.1 ,0.1 ,0.1 ,0.3 ,0.3 ,0.6 ,1.0 ,1.6 ,2.7 ,6.0 ,8.4 ,9.0 ,14.3 ,15.7 ,25.6 ,19.3 
腎・尿路（膀胱除く）,C64-C66 C68,女,1991,3.6 ,0.6 ,0.2 ,0.1 ,0.1 ,0.1 ,0.2 ,0.3 ,0.4 ,1.2 ,1.1 ,3.0 ,7.2 ,7.9 ,10.0 ,14.6 ,17.0 ,23.5 ,19.4 
腎・尿路（膀胱除く）,C64-C66 C68,女,1992,4.2 ,0.6 ,0.0 ,0.3 ,0.1 ,0.1 ,0.1 ,0.3 ,0.4 ,1.8 ,1.2 ,3.5 ,7.8 ,8.6 ,11.7 ,15.6 ,20.7 ,23.5 ,22.2 
腎・尿路（膀胱除く）,C64-C66 C68,女,1993,4.3 ,0.5 ,0.0 ,0.3 ,0.0 ,0.1 ,0.1 ,0.2 ,0.4 ,1.8 ,1.7 ,3.8 ,7.8 ,8.7 ,11.9 ,15.5 ,19.7 ,23.4 ,21.1 
腎・尿路（膀胱除く）,C64-C66 C68,女,1994,4.2 ,0.5 ,0.0 ,0.2 ,0.0 ,0.2 ,0.0 ,0.3 ,0.9 ,1.7 ,2.3 ,3.5 ,6.2 ,8.4 ,10.7 ,15.1 ,20.0 ,19.9 ,22.2 
腎・尿路（膀胱除く）,C64-C66 C68,女,1995,4.6 ,0.5 ,0.1 ,0.0 ,0.0 ,0.0 ,0.0 ,0.2 ,0.8 ,1.7 ,3.1 ,3.6 ,5.5 ,9.3 ,11.7 ,15.1 ,23.2 ,23.4 ,24.3 
腎・尿路（膀胱除く）,C64-C66 C68,女,1996,4.9 ,0.4 ,0.1 ,0.1 ,0.0 ,0.2 ,0.2 ,0.3 ,0.9 ,2.0 ,3.3 ,3.5 ,5.0 ,8.7 ,12.8 ,16.3 ,25.2 ,24.8 ,22.9 
腎・尿路（膀胱除く）,C64-C66 C68,女,1997,4.8 ,0.4 ,0.1 ,0.0 ,0.0 ,0.1 ,0.2 ,0.3 ,0.7 ,1.8 ,2.7 ,3.1 ,4.5 ,8.7 ,12.1 ,16.2 ,21.5 ,25.1 ,25.5 
腎・尿路（膀胱除く）,C64-C66 C68,女,1998,5.1 ,0.4 ,0.1 ,0.0 ,0.1 ,0.2 ,0.2 ,0.4 ,0.8 ,1.8 ,2.8 ,3.6 ,4.8 ,8.2 ,12.0 ,18.2 ,20.4 ,26.4 ,28.2 
腎・尿路（膀胱除く）,C64-C66 C68,女,1999,5.5 ,0.5 ,0.1 ,0.0 ,0.1 ,0.3 ,0.1 ,0.6 ,0.8 ,1.7 ,2.7 ,4.1 ,5.3 ,8.8 ,12.2 ,18.8 ,22.2 ,28.5 ,30.4 
腎・尿路（膀胱除く）,C64-C66 C68,女,2000,5.6 ,0.3 ,0.1 ,0.0 ,0.0 ,0.3 ,0.2 ,0.5 ,0.4 ,1.4 ,3.0 ,4.5 ,5.4 ,8.6 ,12.7 ,17.9 ,23.6 ,26.4 ,28.3 
腎・尿路（膀胱除く）,C64-C66 C68,女,2001,6.2 ,0.3 ,0.5 ,0.0 ,0.0 ,0.3 ,0.3 ,0.3 ,0.5 ,1.5 ,3.2 ,5.3 ,6.4 ,9.8 ,15.3 ,18.3 ,26.0 ,23.7 ,28.0 
腎・尿路（膀胱除く）,C64-C66 C68,女,2002,6.2 ,0.3 ,0.5 ,0.1 ,0.1 ,0.0 ,0.2 ,0.3 ,0.6 ,1.9 ,2.8 ,5.1 ,6.3 ,9.6 ,14.5 ,17.7 ,22.7 ,26.9 ,31.2 
腎・尿路（膀胱除く）,C64-C66 C68,女,2003,7.2 ,0.6 ,0.3 ,0.3 ,0.1 ,0.1 ,0.1 ,0.5 ,0.6 ,2.8 ,2.4 ,6.9 ,7.4 ,10.3 ,14.4 ,20.0 ,26.0 ,29.9 ,35.9 
腎・尿路（膀胱除く）,C64-C66 C68,女,2004,6.7 ,0.9 ,0.2 ,0.1 ,0.1 ,0.1 ,0.1 ,0.7 ,0.7 ,1.8 ,3.6 ,5.2 ,6.2 ,10.0 ,13.2 ,19.2 ,23.9 ,26.6 ,31.4 
腎・尿路（膀胱除く）,C64-C66 C68,女,2005,7.5 ,0.6 ,1.2 ,0.1 ,0.3 ,0.3 ,0.7 ,0.4 ,0.7 ,2.1 ,2.4 ,6.4 ,8.4 ,10.8 ,13.4 ,22.6 ,24.1 ,30.2 ,30.8 
腎・尿路（膀胱除く）,C64-C66 C68,女,2006,8.1 ,0.3 ,0.0 ,0.0 ,0.0 ,0.0 ,0.2 ,0.5 ,1.1 ,2.2 ,3.5 ,5.3 ,8.1 ,8.5 ,14.9 ,26.1 ,29.1 ,29.5 ,35.9 
腎・尿路（膀胱除く）,C64-C66 C68,女,2007,8.0 ,0.5 ,0.1 ,0.0 ,0.0 ,0.0 ,0.1 ,0.7 ,0.9 ,2.1 ,3.7 ,5.9 ,7.9 ,9.4 ,14.3 ,21.4 ,26.9 ,31.1 ,35.7 
腎・尿路（膀胱除く）,C64-C66 C68,女,2008,9.2 ,0.6 ,0.0 ,0.0 ,0.1 ,0.0 ,0.6 ,0.7 ,1.6 ,2.6 ,5.0 ,7.1 ,8.6 ,12.4 ,13.8 ,23.5 ,32.1 ,31.5 ,39.2 
腎・尿路（膀胱除く）,C64-C66 C68,女,2009,10.1 ,0.8 ,0.2 ,0.0 ,0.1 ,0.2 ,0.4 ,1.1 ,1.9 ,2.2 ,4.1 ,6.6 ,10.9 ,14.3 ,17.9 ,26.3 ,32.7 ,34.9 ,38.0 
腎・尿路（膀胱除く）,C64-C66 C68,女,2010,10.5 ,0.3 ,0.1 ,0.0 ,0.0 ,0.3 ,0.2 ,0.9 ,1.4 ,2.9 ,3.8 ,6.2 ,9.3 ,13.9 ,18.9 ,28.0 ,35.5 ,36.0 ,40.9 
腎・尿路（膀胱除く）,C64-C66 C68,女,2011,11.0 ,0.5 ,0.0 ,0.0 ,0.0 ,0.0 ,0.1 ,0.3 ,0.6 ,2.7 ,3.6 ,7.4 ,10.4 ,15.9 ,18.2 ,25.7 ,31.8 ,42.4 ,45.6 
脳・中枢神経系,C70-C72,男女計,1975,1.3 ,1.4 ,1.1 ,1.0 ,0.9 ,0.7 ,0.7 ,1.2 ,1.0 ,1.4 ,1.1 ,2.2 ,2.2 ,1.7 ,3.5 ,1.8 ,2.7 ,3.1 ,5.4 
脳・中枢神経系,C70-C72,男女計,1976,1.5 ,2.0 ,1.2 ,0.9 ,0.7 ,0.6 ,0.8 ,1.1 ,1.3 ,1.4 ,1.5 ,2.6 ,2.9 ,2.2 ,4.0 ,1.9 ,2.3 ,2.5 ,4.3 
脳・中枢神経系,C70-C72,男女計,1977,1.7 ,2.2 ,1.6 ,1.1 ,0.9 ,0.6 ,1.0 ,1.2 ,1.3 ,1.5 ,2.3 ,2.8 ,3.0 ,2.7 ,4.7 ,1.8 ,2.5 ,3.0 ,4.2 
脳・中枢神経系,C70-C72,男女計,1978,2.0 ,2.6 ,1.6 ,1.1 ,0.7 ,0.7 ,1.0 ,1.4 ,1.5 ,1.8 ,3.1 ,3.2 ,3.5 ,3.7 ,4.4 ,3.4 ,3.6 ,3.0 ,4.8 
脳・中枢神経系,C70-C72,男女計,1979,1.9 ,2.0 ,1.2 ,1.0 ,0.8 ,0.6 ,0.9 ,1.5 ,1.6 ,1.9 ,3.2 ,2.4 ,2.7 ,4.1 ,4.5 ,3.6 ,3.9 ,2.8 ,4.4 
脳・中枢神経系,C70-C72,男女計,1980,2.7 ,2.8 ,1.4 ,1.6 ,1.1 ,0.9 ,0.9 ,2.2 ,2.3 ,2.4 ,3.8 ,3.1 ,3.4 ,6.8 ,8.0 ,6.1 ,6.5 ,2.0 ,2.1 
脳・中枢神経系,C70-C72,男女計,1981,2.8 ,2.5 ,2.1 ,1.7 ,1.2 ,0.8 ,1.3 ,2.3 ,2.5 ,2.3 ,3.9 ,3.1 ,3.8 ,7.0 ,8.8 ,6.0 ,6.9 ,2.7 ,2.1 
脳・中枢神経系,C70-C72,男女計,1982,2.2 ,2.3 ,2.0 ,1.2 ,0.8 ,0.7 ,1.2 ,1.7 ,1.8 ,1.7 ,2.3 ,2.4 ,4.0 ,4.6 ,6.5 ,4.5 ,5.3 ,3.2 ,1.6 
脳・中枢神経系,C70-C72,男女計,1983,2.1 ,1.7 ,2.0 ,1.3 ,0.7 ,0.9 ,1.3 ,1.4 ,1.9 ,1.6 ,2.6 ,2.8 ,4.0 ,3.9 ,5.8 ,4.0 ,4.4 ,3.7 ,1.0 
脳・中枢神経系,C70-C72,男女計,1984,1.9 ,1.2 ,1.8 ,1.3 ,1.0 ,0.9 ,1.0 ,1.4 ,1.7 ,1.4 ,2.0 ,2.2 ,3.6 ,3.2 ,4.8 ,3.9 ,5.8 ,3.2 ,1.5 
脳・中枢神経系,C70-C72,男女計,1985,3.2 ,2.7 ,2.0 ,2.0 ,1.6 ,1.2 ,1.0 ,1.8 ,2.8 ,2.2 ,2.8 ,3.4 ,5.8 ,7.6 ,7.3 ,8.5 ,9.4 ,9.8 ,5.6 
脳・中枢神経系,C70-C72,男女計,1986,3.0 ,2.9 ,2.0 ,2.2 ,1.4 ,1.2 ,1.4 ,1.8 ,2.5 ,1.6 ,2.4 ,3.3 ,4.9 ,6.3 ,6.6 ,8.2 ,10.0 ,8.3 ,6.0 
脳・中枢神経系,C70-C72,男女計,1987,2.7 ,2.4 ,1.6 ,1.6 ,1.1 ,1.1 ,1.2 ,1.6 ,2.0 ,1.3 ,2.2 ,3.8 ,3.9 ,5.5 ,6.0 ,7.8 ,9.3 ,9.5 ,4.3 
脳・中枢神経系,C70-C72,男女計,1988,2.8 ,2.4 ,1.9 ,1.6 ,1.1 ,1.1 ,1.5 ,1.8 ,1.5 ,1.3 ,2.3 ,4.1 ,4.0 ,4.9 ,6.3 ,8.9 ,9.4 ,9.6 ,6.5 
脳・中枢神経系,C70-C72,男女計,1989,2.8 ,2.2 ,1.4 ,1.4 ,1.3 ,1.2 ,1.1 ,1.5 ,1.5 ,1.5 ,2.3 ,3.8 ,3.6 ,5.0 ,6.7 ,8.9 ,8.7 ,9.9 ,9.1 
脳・中枢神経系,C70-C72,男女計,1990,3.8 ,2.7 ,2.1 ,2.0 ,1.5 ,1.2 ,1.5 ,1.8 ,2.4 ,2.3 ,3.4 ,4.7 ,5.3 ,7.0 ,9.4 ,12.2 ,11.4 ,14.9 ,13.6 
脳・中枢神経系,C70-C72,男女計,1991,3.5 ,2.2 ,2.1 ,1.6 ,1.3 ,1.0 ,1.0 ,1.6 ,2.3 ,2.3 ,3.1 ,4.0 ,4.3 ,6.3 ,8.2 ,11.0 ,10.4 ,13.1 ,11.6 
脳・中枢神経系,C70-C72,男女計,1992,3.5 ,1.7 ,2.6 ,1.3 ,1.1 ,1.3 ,1.2 ,1.5 ,2.2 ,2.5 ,2.9 ,3.4 ,4.7 ,6.6 ,8.2 ,11.0 ,10.7 ,13.9 ,10.8 
脳・中枢神経系,C70-C72,男女計,1993,3.0 ,1.5 ,2.0 ,1.2 ,1.0 ,0.8 ,0.9 ,1.1 ,1.8 ,1.8 ,2.7 ,3.0 ,4.2 ,5.6 ,7.6 ,9.1 ,9.8 ,11.3 ,9.7 
脳・中枢神経系,C70-C72,男女計,1994,3.3 ,1.6 ,1.9 ,1.5 ,0.9 ,0.8 ,1.2 ,1.2 ,1.6 ,1.9 ,3.0 ,3.1 ,4.4 ,6.1 ,7.7 ,8.9 ,11.6 ,13.0 ,13.4 
脳・中枢神経系,C70-C72,男女計,1995,3.2 ,1.6 ,1.6 ,2.0 ,1.1 ,1.0 ,1.0 ,1.5 ,1.5 ,2.1 ,3.0 ,3.3 ,3.6 ,5.4 ,6.9 ,6.9 ,10.9 ,12.4 ,14.1 
脳・中枢神経系,C70-C72,男女計,1996,3.0 ,1.6 ,1.1 ,1.5 ,1.1 ,1.0 ,1.2 ,1.2 ,1.4 ,1.9 ,2.9 ,2.4 ,3.5 ,5.1 ,6.3 ,6.3 ,10.1 ,10.9 ,15.1 
